agency,sku,date,volume,price_regular,price_actual,promotions,soda_volume,industry_volume,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,avg_max_temp,avg_population_2017,avg_yearly_household_income_2017,timeseries,discount_in_percent
Agency_09,SKU_21,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,32.09818182,1646094,213511,90,0.0
Agency_13,SKU_20,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1520066,110666,91,0.0
Agency_22,SKU_01,2014-10-01,60.696,1347.560007,1231.749822,115.810185,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,48151,132110,92,8.594065154680715
Agency_44,SKU_03,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,31613,121781,93,0.0
Agency_39,SKU_07,2014-10-01,3.9825,1365.840678,1325.70678,40.133898,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1448423,131411,94,2.938402600423942
Agency_39,SKU_03,2014-10-01,221.229,1394.971317,1280.900184,114.071133,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1448423,131411,95,8.177310286588495
Agency_22,SKU_02,2014-10-01,141.588,1346.853045,1231.286567,115.566478,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,48151,132110,96,8.580481621883255
Agency_13,SKU_04,2014-10-01,1257.7437,2096.367457,1931.808499,164.558958,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1520066,110666,97,7.849719163046519
Agency_22,SKU_05,2014-10-01,247.5486,1518.16068,1377.137598,141.023082,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,48151,132110,98,9.289074856029073
Agency_20,SKU_23,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1825752,102317,99,0.0
Agency_39,SKU_02,2014-10-01,4372.38,1347.319331,1184.110454,163.208877,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1448423,131411,100,12.113600187036877
Agency_25,SKU_05,2014-10-01,396.8829,1522.328517,1371.909281,150.419236,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,53598,95032,101,9.88086568176664
Agency_46,SKU_01,2014-10-01,4068.684,1326.045128,1265.830437,60.214691,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1709754,212229,102,4.540923210571156
Agency_39,SKU_05,2014-10-01,4730.2614,1580.37228,1372.01878,208.3535,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1448423,131411,103,13.183824003797383
Agency_24,SKU_03,2014-10-01,2.115,1395.006383,1277.265957,117.740426,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,42122,93027,104,8.440135287897103
Agency_25,SKU_04,2014-10-01,10.1601,2072.93684,1903.49912,169.43772,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,53598,95032,105,8.173800413523454
Agency_32,SKU_04,2014-10-01,2533.4433,1993.843541,1830.923485,162.920056,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,27.75882353,1199179,126063,106,8.171155491884205
Agency_44,SKU_01,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,31613,121781,107,0.0
Agency_46,SKU_02,2014-10-01,5384.016,1325.269501,1232.754483,92.515018,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1709754,212229,108,6.980845626507781
Agency_44,SKU_02,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,31613,121781,109,0.0
Agency_20,SKU_21,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1825752,102317,110,0.0
Agency_13,SKU_01,2014-10-01,5895.288,1336.844171,1247.398484,89.445687,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1520066,110666,111,6.690808767419161
Agency_46,SKU_05,2014-10-01,4068.513,1539.241592,1382.173934,157.067658,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1709754,212229,112,10.2042238733892
Agency_44,SKU_05,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,31613,121781,113,0.0
Agency_22,SKU_04,2014-10-01,27.9243,2072.772706,1776.633439,296.139267,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,48151,132110,114,14.287107609183272
Agency_13,SKU_07,2014-10-01,7.5225,1516.10339,1507.328614,8.774776,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1520066,110666,115,0.5787716100285218
Agency_13,SKU_03,2014-10-01,241.2792,1417.186528,1305.848756,111.337772,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1520066,110666,116,7.856253908730355
Agency_13,SKU_02,2014-10-01,3327.588,1336.115437,1250.403525,85.711912,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1520066,110666,117,6.415007987068111
Agency_25,SKU_03,2014-10-01,3.8916,1400.787234,1282.437943,118.349291,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,53598,95032,118,8.448769957879271
Agency_39,SKU_04,2014-10-01,706.5423,1874.701021,1721.422852,153.278169,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1448423,131411,119,8.176139410125172
Agency_24,SKU_21,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,42122,93027,120,0.0
Agency_13,SKU_05,2014-10-01,1245.2832,1539.104429,1445.271718,93.832711,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1520066,110666,121,6.096578583752487
Agency_44,SKU_04,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,31613,121781,122,0.0
Agency_43,SKU_01,2014-10-01,856.872,1277.001188,1101.345532,175.655656,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,184082,106262,123,13.75532439990181
Agency_32,SKU_03,2014-10-01,1123.911,1420.750479,1378.033551,42.716928,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,27.75882353,1199179,126063,124,3.00664533508139
Agency_46,SKU_04,2014-10-01,2638.4949,2065.947133,1325.449905,740.497228,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1709754,212229,125,35.84299017974919
Agency_43,SKU_02,2014-10-01,433.944,1280.339638,1025.808388,254.53125,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,184082,106262,126,19.87997890915879
Agency_48,SKU_23,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1739969,210213,127,0.0
Agency_22,SKU_03,2014-10-01,75.294,1393.760339,1272.472986,121.287353,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,48151,132110,128,8.702167051691374
Agency_43,SKU_05,2014-10-01,626.0283,1629.597887,1501.922007,127.67588,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,184082,106262,129,7.834808882517899
Agency_48,SKU_17,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1739969,210213,130,0.0
Agency_25,SKU_21,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,53598,95032,131,0.0
Agency_43,SKU_04,2014-10-01,126.2025,2089.488328,1933.967116,155.521212,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,184082,106262,132,7.443028511619425
Agency_48,SKU_28,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1739969,210213,133,0.0
Agency_32,SKU_14,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,27.75882353,1199179,126063,134,0.0
Agency_25,SKU_01,2014-10-01,9.504,1348.111919,1237.377907,110.734012,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,53598,95032,135,8.21400734162636
Agency_25,SKU_02,2014-10-01,34.128,1349.175596,1232.008556,117.16704,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.58152174,53598,95032,136,8.68434326468502
Agency_31,SKU_01,2014-10-01,227.988,1268.073777,1224.986143,43.087634,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.82352941,181063,102731,137,3.3978806897132134
Agency_46,SKU_03,2014-10-01,2062.7172,1462.621682,1336.07706,126.544622,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1709754,212229,138,8.651903876261558
Agency_31,SKU_02,2014-10-01,38.556,1267.707561,1259.520834,8.186727,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.82352941,181063,102731,139,0.64578986919839
Agency_02,SKU_01,2014-10-01,11093.328,1226.640594,1211.533886,15.106708,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.27142857,3137874,240809,140,1.2315512851843544
Agency_31,SKU_05,2014-10-01,18.6588,1686.797463,1612.991632,73.805831,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.82352941,181063,102731,141,4.3755004746530135
Agency_43,SKU_03,2014-10-01,58.797,1409.109906,1257.338698,151.771208,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.78991597,184082,106262,142,10.77071471527928
Agency_02,SKU_02,2014-10-01,8153.244,1234.949772,1131.863982,103.08579,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.27142857,3137874,240809,143,8.347367021498588
Agency_30,SKU_01,2014-10-01,1742.04,1215.506428,1107.663928,107.8425,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.64,1094349,247220,144,8.872227864516073
Agency_02,SKU_05,2014-10-01,1923.8373,1587.429364,1409.029495,178.399869,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.27142857,3137874,240809,145,11.238287072532696
Agency_31,SKU_04,2014-10-01,1111.86,2099.145762,1788.972294,310.173468,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.82352941,181063,102731,146,14.776175795647298
Agency_49,SKU_01,2014-10-01,2710.8,1367.347542,1363.016497,4.331045,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1880416,154532,147,0.3167479274263397
Agency_30,SKU_02,2014-10-01,291.168,1160.575574,1116.422513,44.153061,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.64,1094349,247220,148,3.804410672527216
Agency_50,SKU_04,2014-10-01,2334.8421,2050.335333,1303.248693,747.08664,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,2057678,144594,149,36.4372904263851
Agency_30,SKU_05,2014-10-01,191.6361,1682.646093,1635.06562,47.580473,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.64,1094349,247220,150,2.8277172007791895
Agency_49,SKU_07,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1880416,154532,151,0.0
Agency_46,SKU_17,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1709754,212229,152,0.0
Agency_30,SKU_06,2014-10-01,8.856,1251.019817,1251.019817,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.64,1094349,247220,153,0.0
Agency_49,SKU_02,2014-10-01,3711.852,1366.257799,1357.758095,8.499704,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1880416,154532,154,0.6221156802340785
Agency_18,SKU_01,2014-10-01,0.108,1337.375,1203.625,133.75,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,30.44693878,60189,135477,155,10.00093466679129
Agency_49,SKU_05,2014-10-01,2553.7635,1600.765466,1469.702733,131.062733,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1880416,154532,156,8.187503777645839
Agency_31,SKU_08,2014-10-01,9.7128,1601.409146,1569.561249,31.847897,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.82352941,181063,102731,157,1.988742045063854
Agency_45,SKU_01,2014-10-01,66.852,1339.650862,1339.650862,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.38823529,176318,137609,158,0.0
Agency_02,SKU_11,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.27142857,3137874,240809,159,0.0
Agency_34,SKU_22,2014-10-01,2.2152,1819.900799,1810.936146,8.964653,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,34.26,12271,97222,160,0.49259020079148835
Agency_30,SKU_04,2014-10-01,3265.4817,2038.427231,1712.232772,326.194459,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.64,1094349,247220,161,16.002261647573132
Agency_31,SKU_03,2014-10-01,547.8696,1440.331482,1248.136824,192.194658,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.82352941,181063,102731,162,13.343779567542635
Agency_45,SKU_02,2014-10-01,56.376,1340.175767,1340.175767,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.38823529,176318,137609,163,0.0
Agency_45,SKU_05,2014-10-01,306.081,1589.787013,1589.456372,0.330641,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.38823529,176318,137609,164,0.02079781739920403
Agency_02,SKU_12,2014-10-01,23.925,1398.33,1398.33,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.27142857,3137874,240809,165,0.0
Agency_18,SKU_02,2014-10-01,71.496,1337.375,1206.967842,130.407158,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,30.44693878,60189,135477,166,9.750979194317226
Agency_02,SKU_31,2014-10-01,49.56,1389.859322,1389.859322,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.27142857,3137874,240809,167,0.0
Agency_34,SKU_04,2014-10-01,1.9809,1938.070195,1894.86597,43.204225,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,34.26,12271,97222,168,2.2292394316502038
Agency_18,SKU_05,2014-10-01,304.7391,1529.88208,1412.689404,117.192676,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,30.44693878,60189,135477,169,7.660242415546171
Agency_50,SKU_03,2014-10-01,405.3186,1494.230171,1407.993062,86.237109,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,2057678,144594,170,5.771340364669962
Agency_05,SKU_04,2014-10-01,2853.135,2057.596747,1794.825509,262.771238,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,3044268,182944,171,12.770784089891446
Agency_48,SKU_07,2014-10-01,5.7525,1486.540678,1435.083442,51.457236,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1739969,210213,172,3.4615424092686684
Agency_45,SKU_04,2014-10-01,118.5345,2072.383605,2029.4511,42.932505,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.38823529,176318,137609,173,2.071648554660323
Agency_02,SKU_34,2014-10-01,56.64,1389.859322,1389.859322,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.27142857,3137874,240809,174,0.0
Agency_48,SKU_03,2014-10-01,8181.5814,1493.005508,1380.405956,112.599552,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1739969,210213,175,7.541804192727734
Agency_48,SKU_02,2014-10-01,723.168,1283.322488,1253.978865,29.343623,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1739969,210213,176,2.286535401224887
Agency_02,SKU_04,2014-10-01,3356.2197,2039.412249,1829.120651,210.291598,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.27142857,3137874,240809,177,10.31138251244268
Agency_05,SKU_01,2014-10-01,13049.964,1347.413107,1236.261085,111.152022,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,3044268,182944,178,8.249290542191526
Agency_48,SKU_05,2014-10-01,1480.9464,1602.794732,1461.15959,141.635142,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1739969,210213,179,8.83676113804447
Agency_05,SKU_23,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,3044268,182944,180,0.0
Agency_53,SKU_04,2014-10-01,2024.7993,2028.230811,1727.277126,300.953685,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,1729177,111048,181,14.838236524551052
Agency_18,SKU_04,2014-10-01,99.8118,2058.802817,1862.479172,196.323645,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,30.44693878,60189,135477,182,9.535815833304255
Agency_49,SKU_34,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1880416,154532,183,0.0
Agency_05,SKU_02,2014-10-01,1240.38,1334.990162,1233.8094,101.180762,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,3044268,182944,184,7.57913914874228
Agency_49,SKU_04,2014-10-01,2511.8451,2097.670396,1587.153644,510.516752,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1880416,154532,185,24.33731977023143
Agency_45,SKU_08,2014-10-01,8.5626,1593.630965,1593.630965,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.38823529,176318,137609,186,0.0
Agency_05,SKU_05,2014-10-01,409.1517,1555.274781,1427.329826,127.944955,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,3044268,182944,187,8.226517690831121
Agency_38,SKU_01,2014-10-01,8650.26,1340.164499,1247.728613,92.435886,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1515841,173884,188,6.89735372552948
Agency_45,SKU_03,2014-10-01,28.6794,1432.043165,1432.043165,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.38823529,176318,137609,189,0.0
Agency_34,SKU_03,2014-10-01,2.961,1283.218085,0.0,1283.218085,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,34.26,12271,97222,190,100.0
Agency_05,SKU_26,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,3044268,182944,191,0.0
Agency_38,SKU_07,2014-10-01,122.13,1363.827911,1335.610888,28.217023,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1515841,173884,192,2.068957730840867
Agency_05,SKU_03,2014-10-01,1096.1622,1421.516765,1307.729135,113.78763,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,3044268,182944,193,8.004663244333948
Agency_05,SKU_21,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,3044268,182944,194,0.0
Agency_18,SKU_03,2014-10-01,1.7766,1413.670213,1289.960106,123.710107,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,30.44693878,60189,135477,195,8.750987738326208
Agency_50,SKU_17,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,2057678,144594,196,0.0
Agency_38,SKU_02,2014-10-01,4040.28,1333.553011,1271.181803,62.371208,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1515841,173884,197,4.677070014129345
Agency_02,SKU_03,2014-10-01,11538.594,1415.497355,1242.650875,172.84648,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.27142857,3137874,240809,198,12.21100692201576
Agency_48,SKU_04,2014-10-01,2304.234,2057.004045,1447.974451,609.029594,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1739969,210213,199,29.607603129433805
Agency_57,SKU_04,2014-10-01,1675.2024,2068.216216,1871.790579,196.425637,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,2212416,187351,200,9.49734536845929
Agency_38,SKU_05,2014-10-01,2983.6827,1585.516477,1377.557533,207.958944,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1515841,173884,201,13.116164165854961
Agency_53,SKU_03,2014-10-01,392.2056,1457.099943,1445.796334,11.303609,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,1729177,111048,202,0.7757607193867002
Agency_53,SKU_24,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,1729177,111048,203,0.0
Agency_49,SKU_03,2014-10-01,9364.8816,1494.588872,1285.297619,209.291253,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,26.04210526,1880416,154532,204,14.003265842594871
Agency_05,SKU_14,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,3044268,182944,205,0.0
Agency_50,SKU_01,2014-10-01,1488.024,1333.608332,1289.362251,44.246081,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,2057678,144594,206,3.3177717878865196
Agency_35,SKU_03,2014-10-01,12.267,1272.896341,993.5962632,279.3000778,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.08125,14138,93105,207,21.94209133954923
Agency_55,SKU_02,2014-10-01,1555.416,1271.242216,1131.279667,139.962549,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.1902439,2025793,238553,208,11.009904110988082
Agency_50,SKU_02,2014-10-01,12922.956,1363.059159,1221.921677,141.137482,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,2057678,144594,209,10.354464886435645
Agency_55,SKU_05,2014-10-01,152.8488,1606.912061,1519.093338,87.818723,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.1902439,2025793,238553,210,5.465060915987487
Agency_50,SKU_05,2014-10-01,3466.3194,1601.169325,1404.421679,196.747646,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,2057678,144594,211,12.287747643429277
Agency_38,SKU_04,2014-10-01,1258.0632,2070.79913,1956.6126,114.18653,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1515841,173884,212,5.514128741207266
Agency_53,SKU_15,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,1729177,111048,213,0.0
Agency_40,SKU_04,2014-10-01,0.3834,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,28.34375,143299,137912,214,0.0
Agency_42,SKU_03,2014-10-01,837.4554,1415.583707,1288.345738,127.237969,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,175794,110057,215,8.988374786373548
Agency_27,SKU_01,2014-10-01,2077.38,1223.97803,1075.764807,148.213223,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.18823529,1588818,218862,216,12.109140798875288
Agency_41,SKU_03,2014-10-01,924.255,1413.502064,1331.344649,82.157415,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,1573238,125229,217,5.812330741669154
Agency_57,SKU_03,2014-10-01,882.8856,1424.088915,1299.907975,124.18094,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,2212416,187351,218,8.72002714802397
Agency_41,SKU_01,2014-10-01,6739.308,1283.763424,1159.656656,124.106768,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,1573238,125229,219,9.667417351189467
Agency_27,SKU_02,2014-10-01,958.176,1203.937223,1068.864075,135.073148,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.18823529,1588818,218862,220,11.219284977618805
Agency_17,SKU_01,2014-10-01,68.256,1339.58876,1239.318643,100.270117,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,147910,123013,221,7.485141708713649
Agency_27,SKU_05,2014-10-01,80.4501,1748.908479,1611.216285,137.692194,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.18823529,1588818,218862,222,7.873035990924486
Agency_35,SKU_04,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.08125,14138,93105,223,0.0
Agency_41,SKU_02,2014-10-01,5531.112,1284.349371,937.8617454,346.4876256,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,1573238,125229,224,26.977677057623602
Agency_56,SKU_03,2014-10-01,6323.2578,1402.284393,1003.654932,398.629461,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.1902439,1901290,206553,225,28.42714808707138
Agency_41,SKU_05,2014-10-01,3136.7871,1606.193463,1534.391749,71.801714,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,1573238,125229,226,4.470302964992206
Agency_27,SKU_06,2014-10-01,32.4,1162.502292,1077.996875,84.505417,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.18823529,1588818,218862,227,7.269268850611437
Agency_55,SKU_04,2014-10-01,2112.2784,2093.956793,1855.96775,237.989043,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.1902439,2025793,238553,228,11.365518323758462
Agency_17,SKU_02,2014-10-01,779.112,1339.416848,1234.326386,105.090462,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,147910,123013,229,7.845986270586317
Agency_38,SKU_03,2014-10-01,1967.0346,1396.962774,1330.981436,65.981338,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,1515841,173884,230,4.723199445828611
Agency_41,SKU_04,2014-10-01,1246.8168,2114.659516,1981.451759,133.207757,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,29.41649485,1573238,125229,231,6.299253189088809
Agency_60,SKU_01,2014-10-01,10503.432,1337.745959,1227.940193,109.805766,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,2180611,211936,232,8.208267441307218
Agency_17,SKU_05,2014-10-01,490.8159,1533.925555,1441.341943,92.583612,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,23.6193133,147910,123013,233,6.035730462812453
Agency_35,SKU_32,2014-10-01,0.0,0.0,0.0,0.0,790867324,438831227,0,0,0,0,0,0,0,0,0,0,1,0,31.08125,14138,93105,234,0.0
